à la boulangerie;
admin2;1;1-;
test;0;3-;

achat d’un CD;
admin2;0;4-;
test;0;4-;

invitations;
admin2;0;7-Vrai;0;10-Faux;1;11-Vrai;0;13-Vrai;0;15-Vrai;
test;1;8-Faux;1;9-Vrai;1;11-Vrai;1;14-Faux;0;15-Vrai;

Absence à l'entraînement;
admin2;1;18-;
test;0;19-;

dialogue entre amies;
admin2;1;21-Faux;0;22-Vrai;0;25-Faux;
test;0;20-Vrai;1;23-Faux;0;25-Faux;

bureau;
admin2;1;26-;
test;0;28-;

location voiture;
admin2;0;31-;
test;1;30-;

Avant le départ;
admin2;1;33-;
test;0;34-;

motiver son choix 01/10;
admin2;0;36-Non dà la spiegazione;
test;0;36-Non dà la spiegazione;

motiver son choix 02/10;
admin2;1;37-Dà la spiegazione;
test;0;38-Non dà la spiegazione;

motiver son choix 03/10;
admin2;1;40-Non dà la spiegazione;
test;1;40-Non dà la spiegazione;

motiver son choix 04/10;
admin2;1;42-Non dà la spiegazione;
test;1;42-Non dà la spiegazione;

motiver son choix 05/10;
admin2;1;44-Non dà la spiegazione;
test;1;44-Non dà la spiegazione;

Examen;
admin2;1;46-;
test;1;46-;

Faire les courses;
admin2;1;50-;
test;1;50-;

présentation travail 1/5;
admin2;1;51-Vrai;0;54-Faux;1;56-Faux;
test;0;52-Faux;1;53-Vrai;1;56-Faux;

présentation travail 2/5;
admin2;0;57-Vrai;1;59-Vrai;1;61-Vrai;1;63-Vrai;
test;0;57-Vrai;1;59-Vrai;1;61-Vrai;0;64-Faux;

présentation travail 3/5;
admin2;1;66-Faux;1;67-Vrai;0;69-Vrai;1;72-Faux;
test;0;65-Vrai;0;68-Faux;1;70-Faux;0;71-Vrai;

dialogue maman-fils;
admin2;1;74-;
test;1;74-;

dialogue week-end;
admin2;1;76-;
test;0;78-;

Nouvelle télévisée;
admin2;0;80-;
test;0;80-;

Rendre CD;
admin2;1;84-;
test;1;84-;

expression d’une inquiétude;
admin2;0;86-Faux;0;87-Vrai;0;90-Faux;1;92-Faux;
test;1;85-Vrai;1;88-Faux;1;89-Vrai;0;91-Vrai;

au secrétariat;
admin2;0;94-;
test;0;94-;

Souvenirs;
admin2;0;98-;
test;0;97-;

motiver son choix 06/10;
admin2;0;99-Dà la spiegazione;
test;0;99-Dà la spiegazione;

motiver son choix 07/10;
admin2;0;102-Non dà la spiegazione;
test;0;102-Non dà la spiegazione;

motiver son choix 08/10;
admin2;1;104-Non dà la spiegazione;
test;1;104-Non dà la spiegazione;

motiver son choix 09/10;
admin2;1;106-Non dà la spiegazione;
test;1;106-Non dà la spiegazione;

motiver son choix 10/10;
admin2;1;107-Dà la spiegazione;
test;0;108-Non dà la spiegazione;

présentation travail 4/5;
admin2;1;109-Vrai;0;111-Vrai;0;114-Faux;
test;1;109-Vrai;0;111-Vrai;0;114-Faux;

présentation travail 5/5;
admin2;1;116-Faux;0;117-Vrai;0;120-Faux;0;121-Vrai;
test;1;116-Faux;1;118-Faux;1;119-Vrai;0;121-Vrai;

la valise;
admin2;0;125-;
test;1;123-;

billetterie théatre;
admin2;0;126-;
test;1;127-;

Dans la cuisine;
admin2;0;130-;
test;0;130-;

moment de relax;
admin2;0;133-;
test;0;133-;

réserver des billets au théâtre;
admin2;0;137-;
test;0;137-;

